trial_id,extinction_year,primary_cause,subcategory,project_rebase
490,24.5,Nuclear Exchange,False Alarm Launch,False
491,16.2,Nuclear Exchange,Regional Escalation Cascade,False
492,32.6,Nuclear Exchange,Automated Response Failure,False
493,16.2,Nuclear Exchange,Great Power Direct Conflict,False
494,42.1,Nuclear Exchange,False Alarm Launch,False
495,17.7,Nuclear Exchange,Great Power Direct Conflict,False
496,18.1,Nuclear Exchange,Great Power Direct Conflict,False
497,46.0,Nuclear Exchange,Regional Escalation Cascade,False
498,11.4,Nuclear Exchange,Regional Escalation Cascade,False
499,3.2,Nuclear Exchange,Regional Escalation Cascade,False
500,31.0,Nuclear Exchange,Great Power Direct Conflict,False
501,21.3,Nuclear Exchange,Great Power Direct Conflict,False
502,26.8,Nuclear Exchange,Regional Escalation Cascade,False
503,5.3,Nuclear Exchange,False Alarm Launch,False
504,3.2,Nuclear Exchange,Automated Response Failure,False
505,9.5,Nuclear Exchange,Regional Escalation Cascade,False
506,19.6,Nuclear Exchange,False Alarm Launch,False
507,11.0,Nuclear Exchange,Great Power Direct Conflict,False
508,12.7,Nuclear Exchange,Great Power Direct Conflict,False
509,51.6,Nuclear Exchange,False Alarm Launch,False
510,9.4,Nuclear Exchange,False Alarm Launch,False
511,15.9,Nuclear Exchange,Great Power Direct Conflict,False
512,33.7,Nuclear Exchange,Great Power Direct Conflict,False
513,11.1,Nuclear Exchange,Great Power Direct Conflict,False
514,21.4,Nuclear Exchange,Great Power Direct Conflict,False
515,43.6,Nuclear Exchange,Regional Escalation Cascade,False
516,65.7,Nuclear Exchange,Great Power Direct Conflict,False
517,3.5,Nuclear Exchange,Great Power Direct Conflict,False
518,57.5,Nuclear Exchange,False Alarm Launch,False
519,14.9,Nuclear Exchange,False Alarm Launch,False
520,6.6,Nuclear Exchange,False Alarm Launch,False
521,13.5,Nuclear Exchange,Great Power Direct Conflict,False
522,86.1,Nuclear Exchange,False Alarm Launch,False
523,14.9,Nuclear Exchange,Great Power Direct Conflict,False
524,8.8,Nuclear Exchange,Great Power Direct Conflict,False
525,22.1,Nuclear Exchange,False Alarm Launch,False
526,6.0,Nuclear Exchange,Automated Response Failure,False
527,3.0,Nuclear Exchange,Regional Escalation Cascade,False
528,3.0,Nuclear Exchange,Regional Escalation Cascade,False
529,3.6,Nuclear Exchange,Automated Response Failure,False
530,3.3,Nuclear Exchange,Automated Response Failure,False
531,22.5,Nuclear Exchange,Great Power Direct Conflict,False
532,4.4,Nuclear Exchange,False Alarm Launch,False
533,9.3,Nuclear Exchange,Regional Escalation Cascade,False
534,50.0,Nuclear Exchange,Regional Escalation Cascade,False
535,14.1,Nuclear Exchange,Automated Response Failure,False
536,24.2,Nuclear Exchange,False Alarm Launch,False
537,4.2,Nuclear Exchange,Regional Escalation Cascade,False
538,4.7,Nuclear Exchange,Regional Escalation Cascade,False
539,4.1,Nuclear Exchange,Great Power Direct Conflict,False
540,7.2,Nuclear Exchange,Great Power Direct Conflict,False
541,4.3,Nuclear Exchange,Great Power Direct Conflict,False
542,2.0,Nuclear Exchange,Regional Escalation Cascade,False
543,2.8,Nuclear Exchange,Regional Escalation Cascade,False
544,13.6,Nuclear Exchange,Great Power Direct Conflict,False
545,5.1,Nuclear Exchange,Great Power Direct Conflict,False
546,10.0,Nuclear Exchange,False Alarm Launch,False
547,15.4,Nuclear Exchange,Regional Escalation Cascade,False
548,25.8,Nuclear Exchange,Regional Escalation Cascade,False
549,35.3,Nuclear Exchange,Automated Response Failure,False
550,21.7,Nuclear Exchange,Great Power Direct Conflict,False
551,45.5,Nuclear Exchange,Great Power Direct Conflict,False
552,55.8,Nuclear Exchange,Great Power Direct Conflict,False
553,7.1,Nuclear Exchange,Regional Escalation Cascade,False
554,36.1,Nuclear Exchange,False Alarm Launch,False
555,30.3,Nuclear Exchange,Regional Escalation Cascade,False
556,4.5,Nuclear Exchange,Automated Response Failure,False
557,5.2,Nuclear Exchange,Automated Response Failure,False
558,10.2,Nuclear Exchange,False Alarm Launch,False
559,14.6,Nuclear Exchange,Great Power Direct Conflict,False
560,21.2,Nuclear Exchange,Automated Response Failure,False
561,10.1,Nuclear Exchange,Regional Escalation Cascade,False
562,13.7,Nuclear Exchange,Automated Response Failure,False
563,30.3,Nuclear Exchange,Automated Response Failure,False
564,6.4,Nuclear Exchange,False Alarm Launch,False
565,27.5,Nuclear Exchange,False Alarm Launch,False
566,49.6,Nuclear Exchange,Regional Escalation Cascade,False
567,15.8,Nuclear Exchange,Great Power Direct Conflict,False
568,16.7,Nuclear Exchange,False Alarm Launch,False
569,2.5,Nuclear Exchange,False Alarm Launch,False
570,13.0,Nuclear Exchange,Great Power Direct Conflict,False
571,16.7,Nuclear Exchange,Automated Response Failure,False
572,6.1,Nuclear Exchange,Regional Escalation Cascade,False
573,6.9,Nuclear Exchange,Regional Escalation Cascade,False
574,10.4,Nuclear Exchange,Automated Response Failure,False
575,8.6,Nuclear Exchange,Great Power Direct Conflict,False
576,5.2,Nuclear Exchange,Great Power Direct Conflict,False
577,8.7,Nuclear Exchange,False Alarm Launch,False
578,2.8,Nuclear Exchange,Great Power Direct Conflict,False
579,48.7,Nuclear Exchange,Regional Escalation Cascade,False
580,19.8,Nuclear Exchange,Regional Escalation Cascade,False
581,25.0,Nuclear Exchange,Regional Escalation Cascade,False
582,34.2,Nuclear Exchange,Great Power Direct Conflict,False
583,15.2,Nuclear Exchange,Automated Response Failure,False
584,2.0,Nuclear Exchange,Regional Escalation Cascade,False
585,16.9,Nuclear Exchange,Regional Escalation Cascade,False
586,19.4,Nuclear Exchange,Automated Response Failure,False
587,30.1,Nuclear Exchange,False Alarm Launch,False
588,12.4,Nuclear Exchange,Great Power Direct Conflict,False
589,3.0,Nuclear Exchange,Regional Escalation Cascade,False
590,7.3,Nuclear Exchange,Great Power Direct Conflict,False
591,9.9,Nuclear Exchange,Regional Escalation Cascade,False
592,22.8,Nuclear Exchange,Regional Escalation Cascade,False
593,18.6,Nuclear Exchange,False Alarm Launch,False
594,9.7,Nuclear Exchange,Automated Response Failure,False
595,94.7,Nuclear Exchange,Automated Response Failure,False
596,20.5,Nuclear Exchange,Automated Response Failure,False
597,6.0,Nuclear Exchange,False Alarm Launch,False
598,2.4,Nuclear Exchange,False Alarm Launch,False
599,3.6,Nuclear Exchange,Automated Response Failure,False
600,6.2,Nuclear Exchange,Great Power Direct Conflict,False
601,3.9,Nuclear Exchange,Great Power Direct Conflict,False
602,4.5,Nuclear Exchange,False Alarm Launch,False
603,7.4,Nuclear Exchange,Great Power Direct Conflict,False
604,4.2,Nuclear Exchange,Automated Response Failure,False
605,50.0,Nuclear Exchange,Regional Escalation Cascade,False
606,16.4,Nuclear Exchange,Great Power Direct Conflict,False
607,11.6,Nuclear Exchange,Automated Response Failure,False
608,88.9,Nuclear Exchange,Automated Response Failure,False
609,2.6,Nuclear Exchange,Automated Response Failure,False
610,11.2,Nuclear Exchange,Great Power Direct Conflict,False
611,76.8,Nuclear Exchange,Regional Escalation Cascade,False
612,44.1,Nuclear Exchange,Great Power Direct Conflict,False
613,37.4,Nuclear Exchange,Automated Response Failure,False
614,6.6,Nuclear Exchange,Automated Response Failure,False
615,4.1,Nuclear Exchange,Automated Response Failure,False
616,24.3,Nuclear Exchange,False Alarm Launch,False
617,58.3,Nuclear Exchange,Great Power Direct Conflict,False
618,17.9,Nuclear Exchange,Regional Escalation Cascade,False
619,18.7,Nuclear Exchange,Great Power Direct Conflict,False
620,7.2,Nuclear Exchange,Automated Response Failure,False
621,32.3,Nuclear Exchange,Automated Response Failure,False
622,4.6,Nuclear Exchange,False Alarm Launch,False
623,8.6,Nuclear Exchange,Automated Response Failure,False
624,12.2,Nuclear Exchange,Great Power Direct Conflict,False
625,15.6,Nuclear Exchange,Great Power Direct Conflict,False
626,6.1,Nuclear Exchange,Great Power Direct Conflict,False
627,2.7,Nuclear Exchange,Automated Response Failure,False
628,20.8,Nuclear Exchange,False Alarm Launch,False
629,7.5,Nuclear Exchange,Great Power Direct Conflict,False
630,19.1,Nuclear Exchange,Regional Escalation Cascade,False
631,3.7,Nuclear Exchange,Regional Escalation Cascade,False
632,14.4,Nuclear Exchange,Regional Escalation Cascade,False
633,16.7,Nuclear Exchange,Great Power Direct Conflict,False
634,9.0,Nuclear Exchange,False Alarm Launch,False
635,3.2,Nuclear Exchange,Automated Response Failure,False
636,101.2,Nuclear Exchange,False Alarm Launch,False
637,8.6,Nuclear Exchange,Automated Response Failure,False
638,36.5,Nuclear Exchange,Automated Response Failure,False
639,6.5,Nuclear Exchange,Automated Response Failure,False
640,25.2,Nuclear Exchange,Automated Response Failure,False
641,31.4,Nuclear Exchange,Great Power Direct Conflict,False
642,19.9,Nuclear Exchange,Regional Escalation Cascade,False
643,14.0,Nuclear Exchange,Great Power Direct Conflict,False
644,11.7,Nuclear Exchange,False Alarm Launch,False
645,9.4,Nuclear Exchange,Automated Response Failure,False
646,58.4,Nuclear Exchange,Great Power Direct Conflict,False
647,39.1,Nuclear Exchange,Great Power Direct Conflict,False
648,73.8,Nuclear Exchange,Great Power Direct Conflict,False
649,2.9,Nuclear Exchange,Automated Response Failure,False
650,28.9,Nuclear Exchange,Automated Response Failure,False
651,61.3,Nuclear Exchange,Automated Response Failure,False
652,4.4,Nuclear Exchange,Great Power Direct Conflict,False
653,29.7,Nuclear Exchange,Great Power Direct Conflict,False
654,18.8,Nuclear Exchange,False Alarm Launch,False
655,40.6,Nuclear Exchange,Regional Escalation Cascade,False
656,3.3,Nuclear Exchange,Regional Escalation Cascade,False
657,34.9,Nuclear Exchange,Automated Response Failure,False
658,5.0,Nuclear Exchange,Regional Escalation Cascade,False
659,3.9,Nuclear Exchange,Automated Response Failure,False
660,3.9,Nuclear Exchange,Automated Response Failure,False
661,37.1,Nuclear Exchange,Great Power Direct Conflict,False
662,24.1,Nuclear Exchange,Regional Escalation Cascade,False
663,16.3,Nuclear Exchange,False Alarm Launch,False
664,9.8,Nuclear Exchange,Automated Response Failure,False
665,46.1,Nuclear Exchange,Automated Response Failure,False
666,11.0,Nuclear Exchange,False Alarm Launch,False
667,37.3,Nuclear Exchange,Regional Escalation Cascade,False
668,12.7,Nuclear Exchange,False Alarm Launch,False
669,10.4,Nuclear Exchange,Regional Escalation Cascade,False
670,13.7,Nuclear Exchange,Regional Escalation Cascade,False
671,7.9,Nuclear Exchange,Regional Escalation Cascade,False
672,30.3,Nuclear Exchange,Regional Escalation Cascade,False
673,15.4,Nuclear Exchange,Regional Escalation Cascade,False
674,5.8,Nuclear Exchange,Regional Escalation Cascade,False
675,50.6,Nuclear Exchange,Automated Response Failure,False
676,10.7,Nuclear Exchange,Great Power Direct Conflict,False
677,17.3,Nuclear Exchange,Automated Response Failure,False
678,52.1,Nuclear Exchange,Automated Response Failure,False
679,21.5,Nuclear Exchange,False Alarm Launch,False
680,2.7,Nuclear Exchange,Great Power Direct Conflict,False
681,61.8,Nuclear Exchange,Great Power Direct Conflict,False
682,21.7,Nuclear Exchange,Great Power Direct Conflict,False
683,9.0,Nuclear Exchange,Regional Escalation Cascade,False
684,3.3,Nuclear Exchange,Regional Escalation Cascade,False
685,34.8,Nuclear Exchange,Regional Escalation Cascade,False
686,21.3,Nuclear Exchange,Automated Response Failure,False
687,16.8,Nuclear Exchange,Great Power Direct Conflict,False
688,49.4,Nuclear Exchange,Great Power Direct Conflict,False
689,34.2,Nuclear Exchange,Automated Response Failure,False
690,3.6,Nuclear Exchange,Regional Escalation Cascade,False
691,8.2,Nuclear Exchange,False Alarm Launch,False
692,6.3,Nuclear Exchange,Great Power Direct Conflict,False
693,30.0,Nuclear Exchange,Automated Response Failure,False
694,18.6,Nuclear Exchange,Regional Escalation Cascade,False
695,31.6,Nuclear Exchange,Automated Response Failure,False
696,46.1,Nuclear Exchange,False Alarm Launch,False
697,9.2,Nuclear Exchange,False Alarm Launch,False
698,37.9,Nuclear Exchange,Regional Escalation Cascade,False
699,2.6,Nuclear Exchange,Automated Response Failure,False
700,41.2,Nuclear Exchange,Regional Escalation Cascade,False
701,3.0,Nuclear Exchange,Automated Response Failure,False
702,11.1,Nuclear Exchange,Automated Response Failure,False
703,35.1,Nuclear Exchange,False Alarm Launch,False
704,3.6,Nuclear Exchange,Automated Response Failure,False
705,5.7,Nuclear Exchange,Automated Response Failure,False
706,28.2,Nuclear Exchange,False Alarm Launch,False
707,28.0,Nuclear Exchange,Great Power Direct Conflict,False
708,22.5,Nuclear Exchange,Great Power Direct Conflict,False
709,26.0,Nuclear Exchange,Great Power Direct Conflict,False
710,17.2,Nuclear Exchange,Great Power Direct Conflict,False
711,6.4,Nuclear Exchange,Automated Response Failure,False
712,9.3,Nuclear Exchange,Great Power Direct Conflict,False
713,4.4,Nuclear Exchange,Great Power Direct Conflict,False
714,52.6,Nuclear Exchange,Automated Response Failure,False
715,19.3,Nuclear Exchange,Great Power Direct Conflict,False
716,11.3,Nuclear Exchange,Great Power Direct Conflict,False
717,13.6,Nuclear Exchange,Regional Escalation Cascade,False
718,64.7,Nuclear Exchange,Great Power Direct Conflict,False
719,3.7,Nuclear Exchange,Regional Escalation Cascade,False
720,19.4,Nuclear Exchange,Great Power Direct Conflict,False
721,15.5,Nuclear Exchange,Automated Response Failure,False
722,20.8,Nuclear Exchange,Great Power Direct Conflict,False
723,45.2,Nuclear Exchange,False Alarm Launch,False
724,59.2,Nuclear Exchange,Automated Response Failure,False
725,18.3,Nuclear Exchange,Great Power Direct Conflict,False
726,26.2,Nuclear Exchange,Great Power Direct Conflict,False
727,56.3,Nuclear Exchange,Automated Response Failure,False
728,27.0,Nuclear Exchange,False Alarm Launch,False
729,3.6,Nuclear Exchange,Automated Response Failure,False
730,18.9,Nuclear Exchange,False Alarm Launch,False
731,20.5,Nuclear Exchange,Automated Response Failure,False
732,12.1,Nuclear Exchange,Automated Response Failure,False
733,29.3,Nuclear Exchange,Regional Escalation Cascade,False
734,59.9,Nuclear Exchange,Regional Escalation Cascade,False
735,57.2,Nuclear Exchange,Automated Response Failure,False
736,13.2,Nuclear Exchange,Regional Escalation Cascade,False
737,2.6,Nuclear Exchange,Great Power Direct Conflict,False
738,92.2,Nuclear Exchange,Great Power Direct Conflict,False
739,40.2,Nuclear Exchange,Great Power Direct Conflict,False
740,2.9,Nuclear Exchange,Regional Escalation Cascade,False
741,55.8,Nuclear Exchange,Regional Escalation Cascade,False
742,44.9,Nuclear Exchange,Great Power Direct Conflict,False
743,16.1,Nuclear Exchange,Automated Response Failure,False
744,19.7,Nuclear Exchange,Great Power Direct Conflict,False
745,11.2,Nuclear Exchange,Regional Escalation Cascade,False
746,9.0,Nuclear Exchange,False Alarm Launch,False
747,35.7,Nuclear Exchange,Great Power Direct Conflict,False
748,8.9,Nuclear Exchange,Great Power Direct Conflict,False
749,11.2,Nuclear Exchange,Regional Escalation Cascade,False
750,17.0,Nuclear Exchange,Regional Escalation Cascade,False
751,55.5,Nuclear Exchange,Regional Escalation Cascade,False
752,9.4,Nuclear Exchange,Regional Escalation Cascade,False
753,9.4,Nuclear Exchange,Great Power Direct Conflict,False
754,29.4,Nuclear Exchange,Regional Escalation Cascade,False
755,13.2,Nuclear Exchange,False Alarm Launch,False
756,5.6,Nuclear Exchange,Automated Response Failure,False
757,13.3,Nuclear Exchange,Regional Escalation Cascade,False
758,3.3,Nuclear Exchange,Regional Escalation Cascade,False
759,4.3,Nuclear Exchange,Great Power Direct Conflict,False
760,15.2,Nuclear Exchange,Automated Response Failure,False
761,11.9,Nuclear Exchange,Automated Response Failure,False
762,54.2,Nuclear Exchange,Automated Response Failure,False
763,9.9,Nuclear Exchange,Regional Escalation Cascade,False
764,19.1,Nuclear Exchange,Great Power Direct Conflict,False
765,22.0,Nuclear Exchange,Great Power Direct Conflict,False
766,24.0,Nuclear Exchange,Regional Escalation Cascade,False
767,4.3,Nuclear Exchange,Automated Response Failure,False
768,71.4,Nuclear Exchange,Automated Response Failure,False
769,3.5,Nuclear Exchange,Great Power Direct Conflict,False
770,11.8,Nuclear Exchange,False Alarm Launch,False
771,126.9,Nuclear Exchange,Regional Escalation Cascade,False
772,15.3,Nuclear Exchange,False Alarm Launch,False
773,19.9,Nuclear Exchange,False Alarm Launch,False
774,30.5,Nuclear Exchange,Automated Response Failure,False
775,5.2,Nuclear Exchange,False Alarm Launch,False
776,50.2,Nuclear Exchange,Regional Escalation Cascade,False
777,5.1,Nuclear Exchange,Great Power Direct Conflict,False
778,4.7,Nuclear Exchange,Regional Escalation Cascade,False
779,14.1,Nuclear Exchange,Regional Escalation Cascade,False
780,18.3,Nuclear Exchange,Regional Escalation Cascade,False
781,32.9,Nuclear Exchange,Regional Escalation Cascade,False
782,13.3,Nuclear Exchange,False Alarm Launch,False
783,16.3,Nuclear Exchange,Automated Response Failure,False
784,12.8,Nuclear Exchange,Great Power Direct Conflict,False
